;time;Hs_rio_grande;Hs_itajai;Hs_santos;Hs_vitoria
194;2008-01-25 06:00:00;1,729844093322754;1,675569772720337;1,8420898914337158;1,8834259510040283
195;2008-01-25 09:00:00;1,5695412158966064;1,5779428482055664;1,7479918003082275;1,8266308307647705
196;2008-01-25 12:00:00;1,4702339172363281;1,5211477279663086;1,7140491008758545;1,7439589500427246
197;2008-01-25 15:00:00;1,374455451965332;1,489053726196289;1,7073278427124023;1,667504072189331
198;2008-01-25 18:00:00;1,3946189880371094;1,511401653289795;1,7335410118103027;1,6263360977172852
199;2008-01-25 21:00:00;1,410414218902588;1,550553321838379;1,8454506397247314;1,5608034133911133
200;2008-01-26 00:00:00;1,46384859085083;1,5871844291687012;1,9882783889770508;1,4999756813049316
201;2008-01-26 03:00:00;1,538959264755249;1,5638279914855957;1,9980242252349854;1,4396519660949707
202;2008-01-26 06:00:00;1,5502173900604248;1,4843487739562988;1,9106471538543701;1,417975902557373
203;2008-01-26 09:00:00;1,5035042762756348;1,4386439323425293;1,8662865161895752;1,4596476554870605
204;2008-01-26 12:00:00;1,4759469032287598;1,4344429969787598;1,8936760425567627;1,4801478385925293
205;2008-01-26 15:00:00;1,655573844909668;1,6347377300262451;1,9183766841888428;1,5355987548828125
206;2008-01-26 18:00:00;1,6661598682403564;1,63238525390625;1,9356839656829834;1,60768461227417
207;2008-01-26 21:00:00;1,7338769435882568;1,6953976154327393;1,9267783164978027;1,5597951412200928
208;2008-01-27 00:00:00;1,8538522720336914;1,6965737342834473;1,9292988777160645;1,5068650245666504
209;2008-01-27 03:00:00;1,9182085990905762;1,8152046203613281;2,0151634216308594;1,4470453262329102
210;2008-01-27 06:00:00;1,9308111667633057;1,8782169818878174;1,998192310333252;1,3899145126342773
211;2008-01-27 09:00:00;2,0010488033294678;1,8977086544036865;1,9756758213043213;1,346898078918457
212;2008-01-27 12:00:00;2,091954469680786;1,8703193664550781;1,9682824611663818;1,3625249862670898
213;2008-01-27 15:00:00;2,279310703277588;1,8545243740081787;1,9990322589874268;1,4154553413391113
214;2008-01-27 18:00:00;2,368704080581665;1,827639102935791;1,9689545631408691;1,4702339172363281
215;2008-01-27 21:00:00;2,454904794692993;1,89434814453125;2,0627167224884033;1,5112338066101074
