,timestamp,Wvht,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,latitude,longitude
3722,2022-01-17 03:00:00,1.5996666666666666,12.799,5.672666666666667,191.36299999999997,41.52033333333333,79.697,64.72033333333333,-27.34236,-38.8121
3723,2022-01-17 06:00:00,1.469,7.959,5.542666666666666,101.00533333333333,33.794666666666664,73.99133333333333,65.13066666666667,-27.36631,-38.79961333333333
3724,2022-01-17 09:00:00,1.486,8.281666666666666,5.497,105.916,33.742999999999995,64.91333333333333,62.754333333333335,-27.383236666666665,-38.77856666666667
3725,2022-01-17 12:00:00,1.484,6.148666666666666,5.354666666666667,58.74766666666667,31.249666666666666,54.71966666666666,56.73499999999999,-27.384713333333337,-38.76606
3726,2022-01-17 15:00:00,1.4463333333333335,6.148666666666666,5.274,61.31166666666667,31.232333333333333,53.291,56.31433333333333,-27.384066666666666,-38.76161666666666
3727,2022-01-17 18:00:00,1.4429999999999998,6.023,5.258333333333333,53.821,32.93333333333334,48.54666666666666,53.44866666666667,-27.391493333333333,-38.76516
3728,2022-01-17 21:00:00,1.3596666666666666,6.148666666666666,5.398333333333333,47.830666666666666,33.54333333333333,45.653,53.574000000000005,-27.406846666666667,-38.76931
3729,2022-01-18 00:00:00,1.3815,6.023,5.1845,40.039500000000004,34.070499999999996,37.835,50.7805,-27.416069999999998,-38.774345
3730,2022-01-18 03:00:00,1.4453333333333334,6.023,5.253666666666667,35.95933333333334,34.59433333333334,35.40800000000001,50.63399999999999,-27.426973333333333,-38.78373333333333
3731,2022-01-18 06:00:00,1.405,6.148666666666666,5.244333333333333,30.780999999999995,35.891,35.36433333333333,50.34733333333333,-27.44999,-38.79136666666667
3732,2022-01-18 09:00:00,1.409,6.274333333333334,5.389333333333333,30.048666666666673,34.12033333333333,30.891000000000002,48.806333333333335,-27.479926666666668,-38.79186
3733,2022-01-18 12:00:00,1.4753333333333334,6.5423333333333344,5.517333333333333,28.83666666666667,31.075333333333333,32.20933333333333,48.67733333333333,-27.510226666666668,-38.78745333333333
3734,2022-01-18 15:00:00,1.4873333333333332,6.5423333333333344,5.765666666666665,30.563,31.58066666666667,36.91833333333334,50.21233333333333,-27.53569,-38.76756666666667
3735,2022-01-18 18:00:00,1.547666666666667,6.5423333333333344,5.7523333333333335,30.857,28.832666666666668,39.442,50.25233333333333,-27.54729,-38.74587
3736,2022-01-18 21:00:00,1.4286666666666665,6.274333333333334,5.749333333333333,34.97666666666667,30.213333333333335,39.86533333333333,51.863,-27.547883333333335,-38.73189333333334
3737,2022-01-19 00:00:00,1.429,6.5423333333333344,5.749666666666666,34.577999999999996,30.617333333333335,43.69866666666667,52.85033333333333,-27.54115333333333,-38.73247666666666
3738,2022-01-19 03:00:00,1.3873333333333333,6.684666666666668,5.523666666666667,34.474,30.108,41.739,50.593999999999994,-27.539426666666667,-38.75812
3739,2022-01-19 06:00:00,1.3853333333333333,6.400000000000001,5.510333333333333,33.649,31.259333333333334,40.13066666666666,50.309,-27.5483,-38.78794333333334
3740,2022-01-19 09:00:00,1.258,6.827000000000001,5.468666666666667,32.38733333333334,29.307666666666666,37.092999999999996,49.56166666666667,-27.573760000000004,-38.80735
3741,2022-01-19 12:00:00,1.1953333333333334,6.827000000000001,5.6066666666666665,31.618,28.033333333333335,36.409,51.29500000000001,-27.61265333333333,-38.81498333333333
3742,2022-01-19 15:00:00,1.1050000000000002,6.827000000000001,5.777333333333334,30.829000000000004,28.534666666666666,39.909666666666666,55.01,-27.647063333333335,-38.80159333333334
3743,2022-01-19 18:00:00,1.0986666666666667,6.400000000000001,5.948666666666667,27.966333333333335,29.71066666666667,41.82933333333333,56.96,-27.667720000000003,-38.78061333333333
3744,2022-01-19 21:00:00,1.1123333333333334,6.274333333333334,5.724,30.18466666666667,29.608666666666668,42.187999999999995,55.19766666666666,-27.6721,-38.76005333333334
3745,2022-01-20 00:00:00,1.077,9.813,5.734666666666667,92.00033333333333,46.974333333333334,48.50066666666667,57.80466666666666,-27.659639999999996,-38.75517
3746,2022-01-20 03:00:00,1.0586666666666666,8.059333333333333,5.924666666666667,79.03833333333334,40.214,49.547333333333334,59.019000000000005,-27.64699,-38.773783333333334
