Datetime,lat,lon,wspd,wdir,wtmp,wvht,dpd,mwd,spred,peak_mwd,peak_spred,mean_dpd
2021-08-16 21:00:00,-17.983933,-38.717917,2.8,154,24.12,0.84,12.8,168.0,40.0,171.0,25.0,5.5
2021-08-17 00:00:00,-17.984,-38.71795,3.6,148,24.12,0.88,12.8,168.0,41.0,176.0,26.0,5.8
2021-08-17 03:00:00,-17.984083,-38.717717,2.8,148,24.08,0.9,12.8,180.0,50.0,188.0,30.0,6.0
2021-08-17 06:00:00,-17.984133,-38.717783,2.8,142,24.12,0.77,11.4,177.0,58.0,190.0,40.0,5.7
2021-08-17 09:00:00,-17.984083,-38.717917,1.6,165,24.06,0.76,12.8,162.0,45.0,169.0,31.0,6.4
2021-08-17 12:00:00,-17.984067,-38.717917,1.6,97,24.26,0.71,12.8,160.0,45.0,175.0,26.0,6.5
2021-08-17 15:00:00,-17.984117,-38.7178,2.0,80,24.64,0.78,11.4,158.0,57.0,175.0,42.0,6.8
2021-08-17 18:00:00,-17.984133,-38.717767,1.6,108,24.76,0.76,12.8,173.0,62.0,181.0,39.0,6.6
2021-08-17 21:00:00,-17.984133,-38.717867,4.4,62,24.56,0.69,12.8,161.0,60.0,177.0,35.0,6.1
2021-08-18 00:00:00,-17.984033,-38.717967,5.6,85,24.22,0.72,12.8,148.0,56.0,173.0,36.0,4.6
2021-08-18 03:00:00,-17.984117,-38.717833,5.6,97,24.32,0.84,12.8,137.0,57.0,166.0,41.0,4.9
2021-08-18 06:00:00,-17.984133,-38.717783,4.8,97,24.22,0.79,11.4,133.0,65.0,186.0,48.0,4.3
2021-08-18 09:00:00,-17.9841,-38.717933,3.6,91,24.2,0.64,12.8,135.0,60.0,174.0,44.0,4.4
2021-08-18 12:00:00,-17.98405,-38.717967,6.0,74,24.3,0.77,12.8,146.0,58.0,180.0,35.0,4.5
2021-08-18 15:00:00,-17.984083,-38.717933,5.2,91,24.46,0.85,11.4,132.0,57.0,171.0,29.0,4.5
2021-08-18 18:00:00,-17.984133,-38.7178,5.2,102,24.58,0.88,12.8,130.0,64.0,173.0,48.0,4.6
2021-08-18 21:00:00,-17.98415,-38.71785,4.8,80,24.46,0.76,12.8,123.0,63.0,171.0,46.0,4.2
2021-08-19 00:00:00,-17.984033,-38.717967,5.6,97,24.36,0.7,11.4,130.0,60.0,169.0,40.0,4.0
2021-08-19 03:00:00,-17.984067,-38.717917,6.0,97,24.34,0.77,11.4,127.0,60.0,172.0,41.0,4.2
2021-08-19 06:00:00,-17.9841,-38.717767,5.6,114,24.16,0.85,4.4,134.0,64.0,116.0,57.0,4.4
2021-08-19 09:00:00,-17.98415,-38.717833,4.4,120,24.16,0.68,10.2,143.0,64.0,174.0,54.0,4.1
2021-08-19 12:00:00,-17.984,-38.717983,5.6,114,24.24,0.62,12.8,141.0,61.0,174.0,44.0,3.9
2021-08-19 15:00:00,-17.984017,-38.71795,5.6,114,24.32,0.75,11.4,139.0,57.0,173.0,42.0,4.1
2021-08-19 18:00:00,-17.9841,-38.71775,6.4,108,24.44,0.84,4.6,132.0,58.0,134.0,43.0,4.1
2021-08-19 21:00:00,-17.984117,-38.717767,5.2,108,24.28,0.68,4.3,132.0,63.0,124.0,53.0,3.9
2021-08-20 00:00:00,-17.984017,-38.71795,5.6,120,24.24,0.62,11.4,141.0,58.0,174.0,43.0,3.9
2021-08-20 03:00:00,-17.984017,-38.717967,6.4,108,24.22,0.65,11.4,134.0,60.0,177.0,44.0,4.2
2021-08-20 06:00:00,-17.9841,-38.71775,5.2,108,24.14,0.73,4.1,136.0,61.0,122.0,46.0,4.1
2021-08-20 09:00:00,-17.984133,-38.717817,4.8,102,24.0,0.72,3.5,123.0,63.0,118.0,47.0,3.7
2021-08-20 12:00:00,-17.984017,-38.718,5.2,102,24.18,0.6,11.4,129.0,66.0,188.0,52.0,3.7
2021-08-20 15:00:00,-17.984033,-38.717967,5.6,91,24.36,0.67,3.5,124.0,62.0,108.0,48.0,3.8
2021-08-20 18:00:00,-17.9841,-38.71785,3.6,91,24.46,0.71,4.6,112.0,64.0,123.0,55.0,4.4
2021-08-20 21:00:00,-17.984117,-38.717733,5.2,108,24.22,0.64,4.3,115.0,67.0,95.0,61.0,3.8
2021-08-21 00:00:00,-17.9841,-38.7179,5.6,120,24.2,0.56,3.1,121.0,62.0,107.0,55.0,3.4
2021-08-21 03:00:00,-17.983983,-38.717967,4.8,85,24.18,0.55,4.1,117.0,64.0,114.0,49.0,3.8
2021-08-21 06:00:00,-17.984083,-38.717783,3.6,102,24.16,0.63,4.3,122.0,61.0,125.0,47.0,4.0
2021-08-21 09:00:00,-17.984117,-38.717733,4.0,108,23.98,0.58,4.1,120.0,66.0,127.0,51.0,3.8
2021-08-21 12:00:00,-17.984067,-38.717983,5.2,91,24.18,0.45,8.5,104.0,67.0,129.0,71.0,3.5
2021-08-21 15:00:00,-17.98405,-38.717983,3.2,91,24.42,0.51,7.9,119.0,67.0,147.0,66.0,4.0
2021-08-21 18:00:00,-17.9841,-38.717867,4.4,102,24.38,0.64,4.9,99.0,65.0,105.0,53.0,4.1
2021-08-21 21:00:00,-17.9841,-38.7177,3.6,91,24.28,0.53,5.7,108.0,70.0,66.0,75.0,3.9
2021-08-22 00:00:00,-17.984133,-38.717833,5.2,97,24.32,0.48,3.8,109.0,66.0,115.0,58.0,3.2
2021-08-22 03:00:00,-17.983983,-38.717967,6.4,97,24.24,0.59,3.5,108.0,63.0,104.0,45.0,3.4
2021-08-22 06:00:00,-17.984083,-38.7179,4.8,97,24.2,0.61,4.4,107.0,60.0,113.0,41.0,3.8
2021-08-22 09:00:00,-17.9841,-38.717733,4.8,85,24.28,0.64,4.1,101.0,66.0,113.0,50.0,3.7
2021-08-22 12:00:00,-17.98415,-38.717867,5.2,102,24.34,0.53,3.5,119.0,66.0,132.0,60.0,3.3
2021-08-22 15:00:00,-17.984033,-38.717967,2.4,91,24.44,0.42,9.3,102.0,72.0,161.0,70.0,3.9
2021-08-22 18:00:00,-17.9841,-38.7179,5.2,68,24.58,0.6,4.9,90.0,66.0,116.0,53.0,3.8
2021-08-22 21:00:00,-17.984083,-38.717717,4.0,68,24.52,0.58,4.1,76.0,71.0,99.0,62.0,3.8
2021-08-23 00:00:00,-17.98415,-38.717817,5.6,80,24.52,0.51,3.3,65.0,70.0,82.0,64.0,3.3
2021-08-23 03:00:00,-17.984067,-38.717983,5.6,57,24.46,0.51,9.3,73.0,70.0,168.0,74.0,3.4
2021-08-23 06:00:00,-17.98405,-38.71795,6.0,45,24.42,0.6,4.3,77.0,66.0,92.0,51.0,3.6
2021-08-23 09:00:00,-17.984083,-38.717717,5.2,74,24.38,0.64,3.8,84.0,69.0,106.0,57.0,3.7
2021-08-23 12:00:00,-17.984133,-38.717817,4.4,68,24.6,0.52,4.1,77.0,71.0,85.0,68.0,3.5
2021-08-23 15:00:00,-17.984067,-38.717967,4.8,80,24.7,0.45,9.3,69.0,73.0,136.0,76.0,3.5
2021-08-23 18:00:00,-17.984033,-38.717983,4.4,62,24.76,0.58,4.3,83.0,67.0,103.0,53.0,3.7
2021-08-23 21:00:00,-17.984083,-38.717717,4.0,85,24.66,0.6,5.1,83.0,69.0,40.0,65.0,3.7
2021-08-24 00:00:00,-17.984133,-38.717817,5.6,80,24.58,0.59,3.3,80.0,66.0,99.0,54.0,3.2
2021-08-24 03:00:00,-17.984033,-38.717983,6.4,28,24.54,0.52,3.9,51.0,70.0,50.0,60.0,3.4
2021-08-24 06:00:00,-17.984017,-38.717967,5.2,62,24.48,0.58,3.8,78.0,65.0,81.0,59.0,3.5
2021-08-24 09:00:00,-17.984083,-38.717733,4.4,68,24.44,0.64,4.3,86.0,69.0,112.0,59.0,3.8
2021-08-24 12:00:00,-17.984133,-38.717767,4.0,74,24.6,0.52,3.9,90.0,70.0,128.0,65.0,3.4
2021-08-24 15:00:00,-17.98405,-38.717983,2.8,22,24.7,0.42,14.6,97.0,78.0,179.0,47.0,4.0
2021-08-24 18:00:00,-17.983983,-38.71795,2.0,62,24.72,0.5,14.6,133.0,69.0,176.0,35.0,4.5
2021-08-24 21:00:00,-17.98405,-38.717717,4.8,85,24.72,0.57,12.8,125.0,69.0,180.0,43.0,4.2
2021-08-25 00:00:00,-17.984117,-38.717783,5.6,91,24.62,0.61,14.6,119.0,66.0,176.0,44.0,3.6
2021-08-25 03:00:00,-17.984033,-38.718,4.8,68,24.56,0.64,14.6,135.0,69.0,179.0,41.0,4.0
2021-08-25 06:00:00,-17.984017,-38.717967,7.6,62,24.5,0.73,14.6,117.0,66.0,180.0,44.0,3.9
2021-08-25 09:00:00,-17.9841,-38.7178,5.6,62,24.46,0.72,12.8,116.0,65.0,173.0,38.0,4.3
2021-08-25 12:00:00,-17.984133,-38.71775,6.0,5,24.46,0.62,14.6,111.0,73.0,178.0,46.0,3.9
2021-08-25 15:00:00,-17.984083,-38.717983,4.8,325,24.6,0.55,14.6,164.0,65.0,176.0,32.0,5.1
2021-08-25 18:00:00,-17.984067,-38.71795,7.2,62,24.64,0.76,12.8,134.0,71.0,179.0,33.0,4.3
2021-08-25 21:00:00,-17.984117,-38.717867,5.6,34,24.56,0.76,14.6,82.0,71.0,167.0,43.0,4.5
2021-08-26 00:00:00,-17.984117,-38.717783,6.4,68,24.6,0.77,14.6,104.0,70.0,178.0,40.0,4.0
2021-08-26 03:00:00,-17.984067,-38.718,7.6,45,24.5,0.63,12.8,132.0,71.0,178.0,33.0,4.2
2021-08-26 06:00:00,-17.98405,-38.717967,6.4,57,24.48,0.75,12.8,118.0,70.0,179.0,34.0,4.1
2021-08-26 09:00:00,-17.9841,-38.71775,7.2,51,24.46,0.84,12.8,106.0,71.0,180.0,38.0,4.3
2021-08-26 12:00:00,-17.984133,-38.71775,5.2,45,24.5,0.77,12.8,84.0,72.0,180.0,40.0,4.2
2021-08-26 15:00:00,-17.984083,-38.717983,4.0,28,24.68,0.62,12.8,103.0,76.0,180.0,37.0,4.1
2021-08-26 18:00:00,-17.984117,-38.717933,5.6,34,24.7,0.74,12.8,104.0,76.0,180.0,32.0,4.2
2021-08-26 21:00:00,-17.984083,-38.7179,6.8,22,24.58,0.83,12.8,81.0,65.0,167.0,36.0,3.8
2021-08-27 00:00:00,-17.98415,-38.717767,6.4,45,24.5,0.77,4.6,41.0,70.0,32.0,62.0,3.8
2021-08-27 03:00:00,-17.9841,-38.717933,4.4,17,24.52,0.67,12.8,28.0,72.0,178.0,45.0,3.9
2021-08-27 06:00:00,-17.9841,-38.717917,5.2,11,24.42,0.68,12.8,29.0,72.0,177.0,41.0,3.9
2021-08-27 09:00:00,-17.984117,-38.717783,6.8,45,24.4,0.78,4.4,50.0,69.0,40.0,60.0,3.9
2021-08-27 12:00:00,-17.984117,-38.71775,5.6,62,24.56,0.73,11.4,63.0,71.0,183.0,59.0,4.0
2021-08-27 15:00:00,-17.984133,-38.7179,6.0,57,24.7,0.55,11.4,68.0,73.0,173.0,58.0,3.9
2021-08-27 18:00:00,-17.984067,-38.717967,5.6,68,24.74,0.6,11.4,79.0,74.0,181.0,43.0,3.9
2021-08-27 21:00:00,-17.9841,-38.71785,6.4,80,24.62,0.68,3.6,80.0,66.0,73.0,60.0,3.7
2021-08-28 00:00:00,-17.984117,-38.717767,5.2,85,24.52,0.69,3.6,90.0,67.0,98.0,49.0,3.8
2021-08-28 03:00:00,-17.98415,-38.717833,6.0,97,24.52,0.6,10.2,88.0,70.0,55.0,79.0,3.6
2021-08-28 06:00:00,-17.984033,-38.717983,5.2,74,24.46,0.58,10.2,90.0,71.0,119.0,76.0,4.0
2021-08-28 09:00:00,-17.984,-38.717983,6.0,85,24.4,0.73,4.1,102.0,63.0,94.0,48.0,3.9
2021-08-28 12:00:00,-17.98405,-38.717783,4.8,97,24.52,0.66,4.1,109.0,65.0,97.0,51.0,3.8
2021-08-28 15:00:00,-17.9841,-38.7179,5.6,108,24.74,0.7,3.6,112.0,60.0,113.0,45.0,3.6
2021-08-28 18:00:00,-17.984033,-38.717983,5.6,120,24.7,0.58,10.2,115.0,66.0,160.0,70.0,3.8
2021-08-28 21:00:00,-17.983917,-38.71795,4.0,102,24.56,0.63,10.2,118.0,62.0,164.0,63.0,4.2
2021-08-29 00:00:00,-17.9841,-38.71785,5.2,80,24.6,0.57,9.3,112.0,63.0,88.0,74.0,4.0
2021-08-29 03:00:00,-17.98405,-38.717883,6.8,131,24.62,0.74,4.1,135.0,57.0,131.0,38.0,3.6
2021-08-29 06:00:00,-17.98395,-38.71795,4.8,114,24.54,0.62,11.4,133.0,57.0,173.0,46.0,3.7
2021-08-29 09:00:00,-17.983883,-38.717917,4.0,142,24.46,0.66,11.4,139.0,53.0,167.0,38.0,4.1
2021-08-29 12:00:00,-17.98385,-38.717817,4.0,131,24.64,0.63,10.2,154.0,53.0,178.0,38.0,4.2
2021-08-29 15:00:00,-17.983867,-38.7178,3.6,148,25.12,0.55,11.4,161.0,54.0,182.0,41.0,4.3
2021-08-29 18:00:00,-17.983867,-38.7179,4.8,200,25.02,0.56,10.2,155.0,58.0,174.0,50.0,4.2
2021-08-29 21:00:00,-17.983833,-38.71785,4.8,165,24.7,0.66,10.2,159.0,58.0,167.0,49.0,3.9
2021-08-30 00:00:00,-17.98385,-38.717817,6.8,125,24.62,0.75,3.6,164.0,55.0,166.0,44.0,3.5
2021-08-30 03:00:00,-17.98385,-38.717817,6.0,154,24.56,0.8,4.1,174.0,53.0,180.0,40.0,3.8
2021-08-30 06:00:00,-17.983867,-38.717883,5.6,194,24.52,0.76,4.9,172.0,50.0,180.0,35.0,4.0
2021-08-30 09:00:00,-17.98385,-38.717883,6.4,188,24.52,0.73,4.9,173.0,52.0,176.0,38.0,3.9
2021-08-30 12:00:00,-17.983867,-38.717767,6.0,211,24.64,0.8,4.9,187.0,49.0,185.0,34.0,4.1
2021-08-30 15:00:00,-17.983883,-38.717717,6.8,234,24.74,0.94,4.3,210.0,53.0,217.0,41.0,4.0
2021-08-30 18:00:00,-17.983867,-38.717783,6.4,217,24.72,1.13,5.1,209.0,47.0,213.0,31.0,4.3
2021-08-30 21:00:00,-17.98385,-38.717817,4.8,228,24.68,1.03,5.4,203.0,45.0,209.0,33.0,4.7
2021-08-31 00:00:00,-17.98385,-38.717867,5.6,108,24.66,0.86,5.7,187.0,48.0,195.0,33.0,4.8
2021-08-31 03:00:00,-17.98385,-38.7178,5.2,120,24.6,0.81,6.0,180.0,49.0,185.0,33.0,4.4
2021-08-31 06:00:00,-17.98385,-38.717867,3.6,114,24.58,0.77,6.4,177.0,46.0,187.0,31.0,4.8
2021-08-31 09:00:00,-17.983833,-38.717883,4.8,131,24.56,0.84,9.3,178.0,42.0,180.0,29.0,5.2
2021-08-31 12:00:00,-17.983833,-38.717867,4.8,182,24.7,1.65,8.5,183.0,32.0,180.0,23.0,6.1
2021-08-31 15:00:00,-17.983833,-38.717817,5.2,148,25.06,1.4,8.5,180.0,36.0,179.0,24.0,5.7
2021-08-31 18:00:00,-17.983867,-38.7179,3.6,154,25.2,1.19,7.3,173.0,38.0,170.0,27.0,5.7
2021-08-31 21:00:00,-17.983967,-38.717967,5.6,68,24.74,1.13,8.5,169.0,48.0,180.0,34.0,5.4
2021-09-01 00:00:00,-17.984017,-38.71795,7.2,68,24.66,1.03,8.5,161.0,53.0,175.0,34.0,4.9
2021-09-01 03:00:00,-17.984117,-38.71785,4.8,108,24.74,1.07,8.5,158.0,57.0,174.0,40.0,5.1
2021-09-01 06:00:00,-17.984117,-38.717817,4.8,114,24.7,0.97,7.9,168.0,59.0,187.0,47.0,5.0
2021-09-01 09:00:00,-17.984083,-38.717967,5.2,114,24.6,0.97,7.9,149.0,53.0,151.0,31.0,5.3
2021-09-01 12:00:00,-17.983983,-38.718,6.0,108,24.64,0.98,7.9,165.0,49.0,174.0,30.0,5.2
2021-09-01 15:00:00,-17.98395,-38.717967,8.4,131,24.56,1.17,8.5,159.0,47.0,176.0,24.0,4.7
2021-09-01 18:00:00,-17.983917,-38.717967,6.4,108,24.56,1.16,9.3,150.0,48.0,177.0,25.0,4.6
2021-09-01 21:00:00,-17.984017,-38.717983,5.6,85,24.52,0.96,9.3,138.0,54.0,176.0,32.0,4.5
2021-09-02 00:00:00,-17.984,-38.718017,8.0,85,24.44,0.93,8.5,122.0,60.0,170.0,38.0,4.0
2021-09-02 03:00:00,-17.984067,-38.717983,6.4,91,24.46,1.03,8.5,132.0,53.0,156.0,33.0,4.6
2021-09-02 06:00:00,-17.98415,-38.71785,5.2,102,24.38,0.87,9.3,135.0,62.0,155.0,51.0,4.5
2021-09-02 09:00:00,-17.984133,-38.717883,5.2,108,24.28,0.85,8.5,125.0,62.0,144.0,60.0,4.4
2021-09-02 12:00:00,-17.984033,-38.718,4.8,125,24.36,0.68,7.9,142.0,58.0,163.0,39.0,4.5
2021-09-02 15:00:00,-17.9841,-38.71795,5.2,51,24.42,0.74,8.5,128.0,60.0,160.0,40.0,4.6
2021-09-02 18:00:00,-17.984117,-38.717767,2.8,91,24.4,0.73,8.5,149.0,66.0,192.0,49.0,4.9
2021-09-02 21:00:00,-17.984133,-38.71785,4.8,120,24.36,0.71,8.5,143.0,59.0,170.0,55.0,4.4
2021-09-03 00:00:00,-17.984,-38.718,4.8,97,24.3,0.63,7.9,136.0,58.0,161.0,43.0,4.3
2021-09-03 03:00:00,-17.984067,-38.717983,4.8,91,24.32,0.75,8.5,127.0,58.0,158.0,44.0,4.2
2021-09-03 06:00:00,-17.984117,-38.717767,3.2,102,24.28,0.68,7.9,135.0,67.0,189.0,70.0,4.3
2021-09-03 09:00:00,-17.984133,-38.7178,3.6,45,24.3,0.6,8.5,143.0,71.0,235.0,70.0,4.3
2021-09-03 12:00:00,-17.984083,-38.717983,2.8,125,24.44,0.51,8.5,124.0,66.0,105.0,73.0,4.3
2021-09-03 15:00:00,-17.984067,-38.718,6.8,97,24.4,0.64,7.9,115.0,63.0,147.0,61.0,3.8
2021-09-03 18:00:00,-17.984133,-38.71775,5.2,68,24.54,0.78,4.4,98.0,68.0,105.0,54.0,3.9
2021-09-03 21:00:00,-17.984133,-38.717733,3.2,85,24.44,0.57,4.3,107.0,70.0,97.0,58.0,3.9
2021-09-04 00:00:00,-17.984083,-38.71795,3.6,74,24.44,0.49,8.5,104.0,66.0,126.0,65.0,3.7
2021-09-04 03:00:00,-17.984083,-38.717967,6.4,51,24.36,0.61,8.5,97.0,65.0,105.0,71.0,3.8
2021-09-04 06:00:00,-17.984133,-38.71775,3.2,80,24.3,0.6,9.3,100.0,70.0,353.0,77.0,4.0
2021-09-04 09:00:00,-17.98415,-38.717767,4.4,68,24.3,0.58,9.3,97.0,70.0,285.0,75.0,3.7
2021-09-04 12:00:00,-17.984067,-38.717983,2.8,45,24.42,0.43,8.5,92.0,69.0,141.0,72.0,3.6
2021-09-04 15:00:00,-17.9841,-38.71795,2.8,68,24.64,0.48,8.5,110.0,65.0,144.0,60.0,4.1
2021-09-04 18:00:00,-17.98415,-38.717767,4.8,57,24.68,0.58,4.4,82.0,72.0,93.0,62.0,3.9
2021-09-04 21:00:00,-17.98415,-38.717733,4.8,68,24.54,0.49,5.4,94.0,71.0,64.0,63.0,3.7
2021-09-05 00:00:00,-17.98415,-38.7179,6.8,45,24.5,0.51,3.5,63.0,68.0,50.0,52.0,3.2
2021-09-05 03:00:00,-17.9841,-38.71795,4.8,5,24.46,0.55,4.4,50.0,69.0,40.0,53.0,3.7
2021-09-05 06:00:00,-17.984117,-38.717717,6.0,28,24.46,0.63,5.1,63.0,72.0,40.0,61.0,3.7
2021-09-05 09:00:00,-17.984133,-38.717733,4.4,40,24.36,0.55,3.5,64.0,75.0,34.0,69.0,3.6
2021-09-05 12:00:00,-17.984133,-38.71795,2.8,342,24.54,0.44,14.6,10.0,72.0,179.0,48.0,3.5
2021-09-05 15:00:00,-17.984117,-38.717967,5.6,354,24.72,0.51,3.9,13.0,71.0,8.0,47.0,3.5
2021-09-05 18:00:00,-17.984167,-38.7178,5.2,17,24.82,0.59,4.6,34.0,69.0,34.0,55.0,3.6
2021-09-05 21:00:00,-17.98415,-38.7177,6.0,45,24.76,0.58,17.1,70.0,74.0,180.0,43.0,3.5
2021-09-06 00:00:00,-17.984183,-38.717867,7.2,45,24.72,0.52,17.1,43.0,72.0,173.0,43.0,3.3
2021-09-06 03:00:00,-17.984133,-38.717967,6.4,17,24.62,0.69,3.8,25.0,67.0,14.0,41.0,3.5
2021-09-06 06:00:00,-17.984183,-38.71775,7.6,11,24.68,0.77,4.3,12.0,71.0,7.0,53.0,3.8
2021-09-06 09:00:00,-17.98415,-38.717717,6.8,11,24.58,0.77,17.1,5.0,71.0,173.0,39.0,3.8
2021-09-06 12:00:00,-17.984183,-38.717883,5.6,342,24.76,0.66,14.6,313.0,77.0,182.0,41.0,4.0
2021-09-06 15:00:00,-17.98415,-38.717967,6.0,337,24.84,0.71,4.1,353.0,67.0,358.0,39.0,3.6
2021-09-06 18:00:00,-17.984117,-38.717767,5.6,0,24.9,0.84,14.6,13.0,68.0,162.0,39.0,4.0
2021-09-06 21:00:00,-17.984117,-38.717683,5.6,40,24.7,0.71,14.6,72.0,77.0,178.0,35.0,4.1
2021-09-07 00:00:00,-17.98415,-38.717867,6.0,40,24.56,0.64,14.6,75.0,74.0,163.0,40.0,4.0
2021-09-07 03:00:00,-17.984033,-38.717967,4.0,0,24.68,0.61,14.6,155.0,72.0,173.0,34.0,4.8
2021-09-07 06:00:00,-17.983883,-38.717833,2.4,11,24.7,0.69,17.1,160.0,64.0,171.0,23.0,5.5
2021-09-07 09:00:00,-17.983933,-38.71765,1.6,40,24.54,0.62,12.8,172.0,63.0,180.0,29.0,6.1
2021-09-07 12:00:00,-17.98385,-38.7178,1.2,28,24.68,0.54,11.4,175.0,51.0,177.0,29.0,6.5
2021-09-07 15:00:00,-17.983917,-38.717967,5.2,194,24.8,0.78,4.4,189.0,52.0,193.0,46.0,4.6
2021-09-07 18:00:00,-17.983817,-38.7178,6.4,194,24.88,1.04,5.7,188.0,45.0,198.0,29.0,4.8
2021-09-07 21:00:00,-17.98385,-38.717733,7.2,154,24.64,1.14,6.0,195.0,47.0,202.0,32.0,4.6
2021-09-08 00:00:00,-17.983817,-38.717867,7.6,142,24.7,1.13,5.7,176.0,48.0,183.0,33.0,4.4
2021-09-08 03:00:00,-17.983917,-38.717967,7.2,131,24.7,1.11,5.4,165.0,49.0,169.0,36.0,4.6
2021-09-08 06:00:00,-17.983867,-38.71795,6.8,120,24.72,1.17,5.7,159.0,47.0,165.0,33.0,4.6
2021-09-08 09:00:00,-17.983883,-38.7177,6.0,125,24.66,1.17,6.0,172.0,47.0,183.0,32.0,4.9
2021-09-08 12:00:00,-17.98385,-38.717817,6.4,125,24.66,0.98,11.4,165.0,48.0,178.0,33.0,4.6
2021-09-08 15:00:00,-17.983983,-38.718,5.6,125,24.84,0.9,11.4,164.0,51.0,180.0,34.0,4.8
2021-09-08 18:00:00,-17.983967,-38.717983,4.4,120,24.92,0.98,10.2,160.0,49.0,173.0,29.0,5.2
2021-09-08 21:00:00,-17.983967,-38.717683,4.4,97,24.82,1.02,11.4,163.0,48.0,181.0,29.0,5.5
2021-09-09 00:00:00,-17.984117,-38.7178,5.2,85,24.78,0.9,11.4,162.0,53.0,181.0,33.0,5.1
2021-09-09 03:00:00,-17.98405,-38.717983,4.4,62,24.76,0.78,10.2,156.0,55.0,174.0,29.0,5.1
2021-09-09 06:00:00,-17.984017,-38.717983,5.2,45,24.74,0.87,11.4,156.0,54.0,170.0,32.0,5.1
2021-09-09 09:00:00,-17.984067,-38.717717,5.6,45,24.74,0.88,12.8,161.0,58.0,183.0,36.0,5.1
2021-09-09 12:00:00,-17.984167,-38.717733,6.0,62,24.78,0.74,12.8,156.0,67.0,178.0,37.0,4.9
2021-09-09 15:00:00,-17.98415,-38.717983,8.8,28,24.96,0.62,11.4,125.0,76.0,176.0,40.0,3.8
2021-09-09 18:00:00,-17.984083,-38.717933,6.0,0,24.98,0.77,11.4,116.0,78.0,177.0,37.0,4.4
2021-09-09 21:00:00,-17.984117,-38.717717,3.6,17,24.96,0.82,11.4,160.0,75.0,182.0,40.0,4.8
2021-09-10 00:00:00,-17.984183,-38.717783,7.2,62,24.78,0.76,11.4,95.0,73.0,177.0,49.0,4.0
2021-09-10 03:00:00,-17.9841,-38.718,9.2,40,24.72,0.66,11.4,132.0,73.0,175.0,36.0,3.9
2021-09-10 06:00:00,-17.9841,-38.717967,8.0,40,24.64,0.76,10.2,85.0,72.0,176.0,42.0,3.8
2021-09-10 09:00:00,-17.98415,-38.717783,6.8,28,24.62,0.86,3.9,47.0,73.0,6.0,52.0,4.0
2021-09-10 12:00:00,-17.98415,-38.717717,5.6,5,24.88,0.82,4.3,358.0,71.0,349.0,52.0,3.9
2021-09-10 15:00:00,-17.98415,-38.717967,5.2,337,24.9,0.66,4.1,358.0,72.0,356.0,47.0,3.8
2021-09-10 18:00:00,-17.984117,-38.71795,5.2,0,25.02,0.73,10.2,50.0,76.0,171.0,29.0,4.1
2021-09-10 21:00:00,-17.98415,-38.717833,6.4,51,24.94,0.74,9.3,77.0,72.0,160.0,44.0,3.9
2021-09-11 00:00:00,-17.984167,-38.717717,6.4,57,24.92,0.73,10.2,82.0,74.0,187.0,47.0,3.8
2021-09-11 03:00:00,-17.984117,-38.718,8.4,17,24.86,0.6,11.4,70.0,75.0,170.0,47.0,3.6
2021-09-11 06:00:00,-17.9841,-38.717983,6.0,40,24.82,0.7,10.2,74.0,72.0,169.0,34.0,3.8
2021-09-11 09:00:00,-17.984133,-38.7179,7.2,28,24.8,0.72,11.4,91.0,69.0,171.0,38.0,3.9
2021-09-11 12:00:00,-17.984167,-38.71775,5.6,34,25.02,0.74,11.4,72.0,73.0,182.0,44.0,4.1
2021-09-11 15:00:00,-17.984217,-38.7179,6.8,5,25.1,0.57,11.4,24.0,75.0,181.0,45.0,3.6
2021-09-11 18:00:00,-17.98415,-38.71795,5.2,0,25.18,0.59,11.4,25.0,73.0,167.0,50.0,3.9
2021-09-11 21:00:00,-17.98415,-38.717867,6.4,34,25.08,0.71,11.4,68.0,70.0,163.0,38.0,3.7
2021-09-12 00:00:00,-17.984183,-38.717767,7.2,57,24.98,0.79,3.8,66.0,68.0,54.0,55.0,3.7
2021-09-12 03:00:00,-17.98415,-38.717917,7.6,57,24.98,0.65,11.4,65.0,68.0,165.0,50.0,3.5
2021-09-12 06:00:00,-17.984117,-38.717967,5.2,34,24.88,0.61,11.4,76.0,74.0,169.0,44.0,3.8
2021-09-12 09:00:00,-17.98415,-38.71785,3.6,11,24.86,0.63,10.2,117.0,71.0,164.0,39.0,4.4
2021-09-12 12:00:00,-17.984133,-38.7177,3.2,17,25.1,0.64,11.4,168.0,73.0,185.0,35.0,5.1
2021-09-12 15:00:00,-17.9842,-38.717783,2.4,22,25.46,0.52,11.4,166.0,71.0,192.0,44.0,5.2
2021-09-12 18:00:00,-17.984133,-38.717917,2.4,348,25.66,0.49,11.4,150.0,66.0,169.0,43.0,5.7
2021-09-12 21:00:00,-17.984117,-38.717933,5.6,68,25.1,0.56,11.4,147.0,63.0,175.0,37.0,4.9
2021-09-13 00:00:00,-17.98415,-38.717733,4.8,74,25.26,0.62,12.8,154.0,66.0,191.0,38.0,4.7
2021-09-13 03:00:00,-17.984183,-38.717817,6.0,68,25.12,0.62,11.4,122.0,70.0,184.0,43.0,4.0
2021-09-13 06:00:00,-17.984117,-38.717967,6.8,28,25.12,0.59,12.8,142.0,71.0,174.0,35.0,4.4
2021-09-13 09:00:00,-17.984033,-38.717967,4.4,40,24.98,0.62,11.4,124.0,68.0,176.0,37.0,4.0
